Year,Team,Rank,Name,Pos,WAR,oWAR,dWAR,G,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,url,player_id
2022,KIA,9,황대인,22  1B,-0.10,1.56,-1.66,129,524,523,476,40,122,27,0,14,191,91,0,0,36,7,2,92,20,0,5,0.256,0.315,0.401,0.716,-0.016,89.1,/player/?m=playerinfo&p_no=11306,11306
2022,롯데,1,이대호,22  DH,3.68,5.72,-2.04,142,591,585,540,53,179,23,0,23,271,101,0,0,43,2,7,56,26,0,6,0.331,0.379,0.502,0.881,0.052,146.9,/player/?m=playerinfo&p_no=10251,10251
2022,롯데,2,안치홍,22  2B,2.87,4.33,-1.46,132,562,550,493,71,140,27,3,14,215,58,7,2,51,5,4,52,13,8,5,0.284,0.354,0.436,0.790,0.031,128.8,/player/?m=playerinfo&p_no=10014,10014
2022,롯데,3,한동희,22  3B,2.14,3.38,-1.23,129,499,497,456,43,140,27,0,14,209,65,0,0,33,6,2,64,15,0,4,0.307,0.359,0.458,0.817,0.021,120.9,/player/?m=playerinfo&p_no=13145,13145
2022,롯데,4,전준우,22  LF,1.55,3.75,-2.20,120,517,516,470,73,143,31,1,11,209,68,6,3,35,3,1,73,14,0,9,0.304,0.350,0.445,0.795,0.024,123.9,/player/?m=playerinfo&p_no=10266,10266
2022,롯데,5,피터스,22  CF,1.46,1.62,-0.15,85,354,354,316,32,72,16,0,13,127,48,7,4,26,8,1,77,5,0,4,0.228,0.299,0.402,0.701,-0.001,101.8,/player/?m=playerinfo&p_no=15009,15009
2022,롯데,6,정훈,22  1B,-0.04,0.32,-0.36,91,340,334,294,39,72,8,0,3,89,32,4,1,32,2,0,66,6,6,6,0.245,0.317,0.303,0.620,-0.040,69.7,/player/?m=playerinfo&p_no=10253,10253
2022,롯데,7,황성빈,22  CF,-0.08,1.13,-1.21,102,353,346,320,62,94,12,4,1,117,16,10,12,22,2,0,55,2,7,2,0.294,0.341,0.366,0.707,-0.011,93.3,/player/?m=playerinfo&p_no=14642,14642
2022,LG,1,오지환,22  SS,6.99,4.87,2.12,142,569,565,494,75,133,16,4,25,232,87,20,7,62,7,2,107,11,3,3,0.269,0.357,0.470,0.827,0.038,135.2,/player/?m=playerinfo&p_no=10475,10475
2022,LG,2,박해민,22  CF,6.52,3.46,3.06,144,636,629,570,97,165,20,8,3,210,49,24,6,44,9,0,85,4,7,6,0.289,0.347,0.368,0.715,0.003,105.5,/player/?m=playerinfo&p_no=11190,11190
2022,LG,3,문보경,22  3B,4.93,4.39,0.54,126,466,460,406,52,128,22,3,9,183,56,7,0,47,1,1,56,11,5,7,0.315,0.382,0.451,0.833,0.044,140.5,/player/?m=playerinfo&p_no=14137,14137
2022,LG,4,김현수,22  LF,4.81,5.61,-0.80,141,604,598,524,78,150,25,2,23,248,106,2,1,71,5,7,62,5,0,3,0.286,0.375,0.473,0.848,0.046,142.0,/player/?m=playerinfo&p_no=10187,10187
2022,LG,5,홍창기,22  RF,4.00,3.77,0.24,118,525,520,437,76,125,19,4,1,155,51,13,4,59,19,0,75,11,5,5,0.286,0.390,0.355,0.745,0.022,122.0,/player/?m=playerinfo&p_no=12546,12546
2022,LG,6,문성주,22  DH,3.62,3.43,0.19,106,390,380,327,55,99,15,3,6,138,41,9,6,51,3,2,36,13,8,1,0.303,0.401,0.422,0.823,0.044,139.8,/player/?m=playerinfo&p_no=13112,13112
2022,LG,7,유강남,22  C,3.07,2.01,1.06,139,469,463,416,54,106,16,0,8,146,47,0,0,34,11,1,98,9,6,2,0.255,0.326,0.351,0.677,-0.004,99.4,/player/?m=playerinfo&p_no=10753,10753
2022,LG,8,채은성,22  1B,2.06,3.35,-1.29,126,526,524,467,48,138,26,2,12,204,83,6,7,27,21,3,88,16,0,11,0.296,0.354,0.437,0.791,0.020,120.4,/player/?m=playerinfo&p_no=11215,11215
2022,두산,1,강승호,22  2B,3.56,2.33,1.23,134,487,481,444,54,117,28,1,10,177,62,13,5,29,3,0,100,8,6,5,0.264,0.310,0.399,0.709,-0.002,100.9,/player/?m=playerinfo&p_no=11087,11087
2022,두산,2,김재환,22  LF,2.75,3.97,-1.22,128,517,514,448,64,111,24,1,23,206,72,2,1,61,4,4,133,5,0,4,0.248,0.340,0.460,0.800,0.030,128.2,/player/?m=playerinfo&p_no=10643,10643
2022,두산,3,박세혁,22  C,2.32,0.46,1.86,128,402,393,351,33,87,13,1,3,111,41,2,2,33,6,1,71,4,8,4,0.248,0.320,0.316,0.636,-0.033,75.2,/player/?m=playerinfo&p_no=10891,10891
2022,두산,4,허경민,22  3B,2.08,3.59,-1.51,121,493,489,432,59,125,23,0,8,172,60,10,3,36,16,3,40,12,2,7,0.289,0.360,0.398,0.758,0.023,123.0,/player/?m=playerinfo&p_no=10184,10184
2022,두산,5,정수빈,22  CF,1.97,1.41,0.56,127,455,448,405,58,105,12,4,3,134,41,15,8,39,1,1,56,2,6,4,0.259,0.323,0.331,0.654,-0.016,89.2,/player/?m=playerinfo&p_no=10195,10195
2022,두산,6,양석환,22  1B,1.16,2.57,-1.41,107,446,444,405,58,99,14,1,20,175,51,1,0,32,7,3,101,3,0,2,0.244,0.309,0.432,0.741,0.010,111.8,/player/?m=playerinfo&p_no=11213,11213
2022,두산,7,페르난데스,22  DH,0.48,2.87,-2.39,139,550,550,508,52,157,28,0,6,203,77,0,0,35,2,0,45,34,0,5,0.309,0.353,0.400,0.753,0.005,107.7,/player/?m=playerinfo&p_no=13927,13927
2022,한화,1,터크먼,22  CF,4.06,4.66,-0.61,144,648,644,575,88,166,37,4,12,247,43,19,11,64,7,5,104,12,0,2,0.289,0.366,0.430,0.796,0.024,123.5,/player/?m=playerinfo&p_no=15012,15012
2022,한화,2,최재훈,22  C,3.25,1.11,2.14,114,437,431,364,38,81,14,0,5,110,30,1,1,44,21,0,65,17,5,2,0.223,0.339,0.302,0.641,-0.021,85.6,/player/?m=playerinfo&p_no=10170,10170
2022,한화,3,정은원,22  2B,2.80,3.73,-0.93,140,601,597,508,67,139,20,2,8,187,49,10,6,85,1,0,109,10,4,3,0.274,0.377,0.368,0.745,0.015,115.7,/player/?m=playerinfo&p_no=13137,13137
2022,한화,4,김인환,22  1B,2.42,2.10,0.32,113,429,428,398,48,104,14,0,16,166,54,2,0,24,3,2,111,4,0,4,0.261,0.305,0.417,0.722,0.003,106.0,/player/?m=playerinfo&p_no=12589,12589
2022,한화,5,노시환,22  3B,2.06,2.73,-0.66,115,490,490,434,55,122,24,1,6,166,59,6,2,48,4,1,95,13,0,4,0.281,0.355,0.382,0.737,0.006,108.3,/player/?m=playerinfo&p_no=14125,14125
2022,한화,6,노수광,22  LF,1.68,0.97,0.72,117,361,351,315,33,72,18,6,4,114,30,17,6,32,1,1,107,2,10,3,0.229,0.299,0.362,0.661,-0.023,84.1,/player/?m=playerinfo&p_no=11268,11268
2022,한화,7,김태연,22  3B,1.55,1.54,0.02,119,464,461,404,46,97,18,0,7,136,53,3,2,48,5,1,106,9,3,4,0.240,0.325,0.337,0.662,-0.013,91.9,/player/?m=playerinfo&p_no=12585,12585
2022,한화,8,하주석,22  SS,0.96,0.95,0.01,125,483,481,445,50,115,18,2,5,152,58,20,6,31,3,1,126,4,1,3,0.258,0.309,0.342,0.651,-0.028,78.8,/player/?m=playerinfo&p_no=10913,10913
2022,SK_SSG,1,박성한,22  SS,6.87,3.58,3.30,140,564,557,494,68,147,24,4,2,185,56,12,8,60,2,1,81,5,6,2,0.298,0.375,0.374,0.749,0.017,117.7,/player/?m=playerinfo&p_no=12922,12922
2022,SK_SSG,2,최지훈,22  CF,6.49,4.37,2.12,144,640,627,569,93,173,32,4,10,243,61,31,7,47,7,0,77,7,13,4,0.304,0.362,0.427,0.789,0.018,117.8,/player/?m=playerinfo&p_no=14587,14587
2022,SK_SSG,3,최정,22  3B,5.71,5.27,0.44,121,505,504,414,80,110,21,0,26,209,87,12,5,66,19,3,96,6,0,6,0.266,0.386,0.505,0.891,0.056,151.4,/player/?m=playerinfo&p_no=10106,10106
2022,SK_SSG,4,한유섬,22  RF,4.46,4.31,0.15,135,545,540,458,62,121,33,1,21,219,100,1,1,66,16,6,137,8,0,5,0.264,0.372,0.478,0.850,0.034,132.0,/player/?m=playerinfo&p_no=10815,10815
2022,SK_SSG,5,추신수,22  DH,3.13,4.14,-1.02,112,499,497,409,77,106,20,1,16,176,58,15,5,71,13,1,100,6,2,4,0.259,0.382,0.430,0.812,0.035,132.7,/player/?m=playerinfo&p_no=14888,14888
2022,SK_SSG,6,김성현,22  2B,0.39,-0.15,0.53,130,359,339,302,38,66,9,1,2,83,37,3,3,31,3,0,36,13,20,3,0.219,0.295,0.275,0.570,-0.051,61.8,/player/?m=playerinfo&p_no=10636,10636
2022,SK_SSG,7,최주환,22  2B,-0.39,0.14,-0.53,97,333,332,298,36,63,14,2,9,108,41,0,0,29,4,2,55,5,0,2,0.211,0.288,0.362,0.650,-0.043,66.1,/player/?m=playerinfo&p_no=10182,10182
2022,넥센_키움,1,이정후,22  CF,8.89,8.51,0.38,142,627,618,553,85,193,36,10,23,318,113,5,0,66,5,12,32,10,0,3,0.349,0.421,0.575,0.996,0.086,175.3,/player/?m=playerinfo&p_no=12906,12906
2022,넥센_키움,2,김혜성,22  2B,7.11,4.42,2.69,129,566,565,516,81,164,18,7,4,208,48,34,7,47,0,3,83,9,0,3,0.318,0.373,0.403,0.776,0.025,124.8,/player/?m=playerinfo&p_no=12905,12905
2022,넥센_키움,3,푸이그,22  RF,3.52,5.19,-1.66,126,547,546,473,65,131,30,0,21,224,73,6,3,58,12,1,100,6,0,4,0.277,0.367,0.474,0.841,0.047,142.9,/player/?m=playerinfo&p_no=15004,15004
2022,넥센_키움,4,송성문,22  3B,2.71,1.56,1.15,142,601,596,547,67,135,21,4,13,203,79,0,1,45,1,6,65,8,1,7,0.247,0.302,0.371,0.673,-0.023,83.3,/player/?m=playerinfo&p_no=11376,11376
2022,넥센_키움,5,이지영,22  C,2.64,0.71,1.93,137,450,441,420,38,112,13,4,2,139,37,1,1,20,2,2,44,16,8,0,0.267,0.303,0.331,0.634,-0.031,76.6,/player/?m=playerinfo&p_no=10312,10312
2022,넥센_키움,6,이용규,22  LF,0.19,0.76,-0.58,86,326,325,271,34,54,6,0,0,60,21,12,2,45,7,0,42,7,1,2,0.199,0.326,0.221,0.547,-0.025,81.6,/player/?m=playerinfo&p_no=10035,10035
2022,넥센_키움,7,김휘집,22  SS,0.03,1.15,-1.11,112,393,390,333,40,74,12,1,8,112,36,0,0,39,14,0,115,6,3,4,0.222,0.326,0.336,0.662,-0.016,89.8,/player/?m=playerinfo&p_no=14785,14785
2022,넥센_키움,8,김준완,22  LF,-0.49,0.30,-0.79,111,398,392,317,43,61,10,2,1,78,28,1,1,64,8,0,71,4,6,3,0.192,0.339,0.246,0.585,-0.037,72.0,/player/?m=playerinfo&p_no=11182,11182
2022,NC,1,양의지,22  C,5.31,4.78,0.54,130,510,507,427,61,121,24,0,20,205,94,3,1,60,13,6,48,16,0,10,0.283,0.380,0.480,0.860,0.045,141.2,/player/?m=playerinfo&p_no=10165,10165
2022,NC,2,김주원,22  SS,4.29,1.46,2.83,96,326,316,273,35,61,9,3,10,106,47,10,3,30,14,1,89,4,9,0,0.223,0.331,0.388,0.719,-0.006,97.8,/player/?m=playerinfo&p_no=14765,14765
2022,NC,3,박건우,22  CF,3.95,4.54,-0.59,111,463,463,408,52,137,18,1,10,187,61,3,3,44,8,1,62,10,0,3,0.336,0.408,0.458,0.866,0.053,148.3,/player/?m=playerinfo&p_no=10189,10189
2022,NC,4,손아섭,22  RF,3.08,2.94,0.14,138,617,615,548,72,152,29,4,4,201,48,7,3,59,3,2,76,9,1,6,0.277,0.347,0.367,0.714,-0.001,102.6,/player/?m=playerinfo&p_no=10261,10261
2022,NC,5,박민우,22  2B,2.72,2.16,0.56,104,451,440,390,61,104,22,1,4,140,38,21,4,42,10,5,55,7,6,3,0.267,0.351,0.359,0.710,-0.005,98.6,/player/?m=playerinfo&p_no=11137,11137
2022,NC,6,마티니,22  LF,2.33,4.50,-2.18,139,576,572,510,67,151,34,1,16,235,85,12,4,51,8,5,86,8,0,7,0.296,0.365,0.461,0.826,0.030,128.5,/player/?m=playerinfo&p_no=15008,15008
2022,NC,7,노진혁,22  3B,2.30,2.92,-0.62,115,451,445,396,50,111,24,0,15,180,75,2,0,45,2,3,105,11,3,5,0.280,0.353,0.455,0.808,0.017,117.3,/player/?m=playerinfo&p_no=11165,11165
2022,NC,8,이명기,22  LF,-0.38,0.64,-1.02,94,341,335,300,36,78,13,2,0,95,23,5,4,30,3,0,56,8,6,2,0.260,0.331,0.317,0.648,-0.028,79.8,/player/?m=playerinfo&p_no=10119,10119
2022,KT,1,박병호,22  1B,5.19,4.55,0.63,124,487,485,429,72,118,17,0,35,240,98,5,3,40,12,3,131,7,0,6,0.275,0.349,0.559,0.908,0.045,141.9,/player/?m=playerinfo&p_no=10470,10470
2022,KT,2,조용호,22  RF,3.92,3.21,0.70,131,531,527,474,52,146,18,4,3,181,44,5,4,49,3,3,74,3,2,3,0.308,0.374,0.382,0.756,0.012,113.2,/player/?m=playerinfo&p_no=12943,12943
2022,KT,3,장성우,22  C,3.85,2.64,1.21,117,420,419,362,48,94,11,0,18,159,55,1,0,52,2,2,79,12,1,3,0.260,0.353,0.439,0.792,0.016,116.6,/player/?m=playerinfo&p_no=10235,10235
2022,KT,4,배정대,22  CF,2.97,2.71,0.26,144,575,570,508,64,135,24,2,6,181,56,19,4,54,4,0,126,2,5,4,0.266,0.339,0.356,0.695,-0.005,99.1,/player/?m=playerinfo&p_no=11212,11212
2022,KT,5,알포드,22  LF,2.43,3.05,-0.63,80,323,321,283,48,81,19,1,14,144,50,5,1,33,3,3,90,3,0,4,0.286,0.362,0.509,0.871,0.044,140.2,/player/?m=playerinfo&p_no=15144,15144
2022,KT,6,황재균,22  3B,1.86,2.45,-0.59,141,581,578,519,59,136,25,3,10,197,64,6,3,53,5,5,99,17,2,2,0.262,0.335,0.380,0.715,-0.006,98.1,/player/?m=playerinfo&p_no=10407,10407
2022,KT,7,오윤석,22  2B,1.78,0.77,1.01,112,337,332,286,23,67,13,0,6,98,37,2,1,34,6,0,69,9,5,6,0.234,0.322,0.343,0.665,-0.025,82.0,/player/?m=playerinfo&p_no=11397,11397
2022,KT,8,심우준,22  SS,1.54,0.86,0.68,132,449,437,388,69,93,8,2,4,117,34,23,2,43,2,0,75,11,11,4,0.240,0.316,0.302,0.618,-0.037,72.1,/player/?m=playerinfo&p_no=11334,11334
2022,KT,9,김민혁,22  LF,1.20,1.16,0.04,132,434,413,373,47,106,10,2,0,120,35,6,9,37,2,2,62,10,19,3,0.284,0.349,0.322,0.671,-0.018,87.8,/player/?m=playerinfo&p_no=11339,11339
2023,삼성,1,구자욱,23  RF,5.44,5.28,0.15,119,515,511,453,65,152,37,1,11,224,71,12,4,53,4,2,81,5,2,3,0.336,0.407,0.494,0.901,0.053,148.9,/player/?m=playerinfo&p_no=10892,10892
2023,삼성,2,이재현,23  SS,2.98,1.58,1.41,143,538,522,458,61,114,19,2,12,173,60,5,4,52,6,0,89,9,16,6,0.249,0.330,0.378,0.708,-0.017,90.2,/player/?m=playerinfo&p_no=15034,15034
2023,삼성,3,강민호,23  C,2.61,3.09,-0.48,125,495,492,434,60,126,19,0,16,193,77,6,1,49,6,4,65,17,1,5,0.290,0.366,0.445,0.811,0.013,115.4,/player/?m=playerinfo&p_no=10232,10232
2023,삼성,4,김지찬,23  2B,2.46,2.62,-0.16,99,355,348,291,59,85,4,2,1,96,18,13,1,48,9,0,36,1,7,0,0.292,0.408,0.330,0.738,0.020,120.5,/player/?m=playerinfo&p_no=14618,14618
2023,삼성,5,김현준,23  CF,1.24,1.38,-0.13,109,479,471,433,62,119,10,6,3,150,46,5,5,30,5,0,84,5,8,3,0.275,0.327,0.346,0.673,-0.018,88.7,/player/?m=playerinfo&p_no=14867,14867
2023,삼성,6,오재일,23  1B,0.99,0.26,0.73,106,364,364,315,31,64,15,0,11,112,54,1,0,43,3,1,110,1,0,3,0.203,0.302,0.356,0.658,-0.038,71.4,/player/?m=playerinfo&p_no=10400,10400
2023,삼성,7,피렐라,23  LF,0.70,3.71,-3.01,139,605,605,557,66,159,28,1,16,237,80,6,4,42,4,5,69,20,0,2,0.285,0.339,0.425,0.764,0.014,115.9,/player/?m=playerinfo&p_no=14757,14757
2023,KIA,1,박찬호,23  SS,4.71,3.04,1.67,130,507,500,452,73,136,18,4,3,171,52,30,8,40,2,0,56,13,7,6,0.301,0.356,0.378,0.734,0.006,109.2,/player/?m=playerinfo&p_no=11261,11261
2023,KIA,2,소크라테스,23  CF,4.60,4.11,0.49,142,608,606,547,91,156,31,3,20,253,96,15,6,52,1,4,80,13,0,8,0.285,0.344,0.463,0.807,0.020,120.9,/player/?m=playerinfo&p_no=14996,14996
2023,KIA,3,최형우,23  DH,3.93,5.29,-1.36,121,508,508,431,64,130,27,1,17,210,81,0,0,65,8,1,83,5,0,4,0.302,0.400,0.487,0.887,0.057,152.4,/player/?m=playerinfo&p_no=10344,10344
2023,KIA,4,김도영,23  3B,3.88,3.31,0.57,84,385,382,340,72,103,20,5,7,154,47,25,4,38,1,1,62,14,2,4,0.303,0.371,0.453,0.824,0.028,128.0,/player/?m=playerinfo&p_no=15056,15056
2023,KIA,5,김선빈,23  2B,2.69,2.76,-0.07,119,473,465,419,41,134,16,0,0,150,48,3,1,38,5,0,26,10,8,3,0.320,0.381,0.358,0.739,0.012,114.1,/player/?m=playerinfo&p_no=10008,10008
2023,KIA,6,이우성,23  RF,2.66,2.71,-0.05,126,400,393,355,39,107,17,0,8,148,58,8,1,31,5,4,81,10,6,3,0.301,0.363,0.417,0.780,0.019,120.1,/player/?m=playerinfo&p_no=11099,11099
2023,롯데,1,유강남,23  C,4.09,1.90,2.20,121,403,401,352,45,92,13,0,10,135,55,1,1,37,8,1,64,13,2,4,0.261,0.342,0.384,0.726,0.002,106.0,/player/?m=playerinfo&p_no=10753,10753
2023,롯데,2,전준우,23  DH,3.79,5.25,-1.46,138,559,556,493,80,154,21,3,17,232,77,9,2,52,7,4,65,12,0,7,0.312,0.381,0.471,0.852,0.046,143.1,/player/?m=playerinfo&p_no=10266,10266
2023,롯데,3,노진혁,23  SS,2.56,1.81,0.75,113,390,386,334,43,86,26,1,4,126,51,7,2,45,3,1,84,3,4,4,0.257,0.347,0.377,0.724,-0.001,103.4,/player/?m=playerinfo&p_no=11165,11165
2023,롯데,4,안치홍,23  2B,1.99,2.76,-0.77,121,494,487,425,57,124,20,1,8,170,63,3,3,49,10,3,53,14,5,5,0.292,0.374,0.400,0.774,0.011,113.0,/player/?m=playerinfo&p_no=10014,10014
2023,롯데,5,박승욱,23  2B,1.92,1.86,0.06,123,338,327,290,37,83,18,3,0,107,30,15,4,35,1,0,87,5,11,1,0.286,0.364,0.369,0.733,0.005,108.0,/player/?m=playerinfo&p_no=10804,10804
2023,롯데,6,윤동희,23  RF,0.88,1.21,-0.33,107,423,421,387,45,111,18,1,2,137,41,3,6,28,1,0,69,10,2,5,0.287,0.333,0.354,0.687,-0.014,92.1,/player/?m=playerinfo&p_no=15048,15048
2023,롯데,7,김민석,23  CF,-0.21,1.24,-1.45,129,454,441,400,53,102,24,0,3,135,39,16,3,31,6,1,112,6,12,5,0.255,0.314,0.338,0.652,-0.024,83.9,/player/?m=playerinfo&p_no=15253,15253
2023,롯데,8,한동희,23  3B,-2.48,-0.55,-1.93,108,353,351,319,30,71,11,0,5,97,32,1,3,26,1,0,58,16,2,5,0.223,0.279,0.304,0.583,-0.060,53.6,/player/?m=playerinfo&p_no=13145,13145
2023,LG,1,홍창기,23  RF,7.91,6.88,1.03,141,643,638,524,109,174,35,2,1,216,65,23,23,88,22,3,83,6,3,6,0.332,0.444,0.412,0.856,0.069,161.8,/player/?m=playerinfo&p_no=12546,12546
2023,LG,2,오스틴,23  1B,5.74,6.68,-0.94,139,583,583,520,87,163,29,4,23,269,95,7,3,53,3,2,75,11,0,7,0.313,0.376,0.517,0.893,0.066,160.2,/player/?m=playerinfo&p_no=15532,15532
2023,LG,3,오지환,23  SS,5.14,3.42,1.72,126,502,498,422,65,113,24,3,8,167,62,16,7,64,8,0,82,4,4,4,0.268,0.371,0.396,0.767,0.021,121.4,/player/?m=playerinfo&p_no=10475,10475
2023,LG,4,박해민,23  CF,4.80,2.59,2.21,144,558,534,485,80,138,14,2,6,174,59,26,12,45,3,0,74,7,24,1,0.285,0.348,0.359,0.707,-0.002,102.4,/player/?m=playerinfo&p_no=11190,11190
2023,LG,5,문성주,23  LF,4.76,4.12,0.64,136,534,528,449,77,132,21,4,2,167,57,24,14,67,8,0,34,10,6,4,0.294,0.392,0.372,0.764,0.031,130.1,/player/?m=playerinfo&p_no=13112,13112
2023,LG,6,문보경,23  3B,4.45,4.64,-0.20,131,542,533,469,77,141,29,5,10,210,72,9,8,58,2,2,83,5,9,4,0.301,0.377,0.448,0.825,0.042,139.1,/player/?m=playerinfo&p_no=14137,14137
2023,LG,7,박동원,23  C,2.92,3.13,-0.21,130,481,471,409,54,102,17,1,20,181,75,0,1,49,7,3,90,7,8,8,0.249,0.334,0.443,0.777,0.020,121.0,/player/?m=playerinfo&p_no=10387,10387
2023,LG,8,김현수,23  DH,2.19,3.33,-1.14,133,556,555,488,53,143,22,2,6,187,88,2,1,58,1,4,53,10,1,8,0.293,0.364,0.383,0.747,0.014,115.6,/player/?m=playerinfo&p_no=10187,10187
2023,LG,9,김민성,23  2B,1.92,1.03,0.89,112,316,307,273,34,68,11,0,8,103,41,2,1,25,7,0,58,7,9,2,0.249,0.326,0.377,0.703,-0.016,91.2,/player/?m=playerinfo&p_no=10238,10238
2023,LG,10,신민재,23  2B,1.43,0.97,0.46,122,331,314,282,47,78,5,2,0,87,28,37,17,29,1,0,34,5,17,2,0.277,0.344,0.309,0.653,-0.018,89.1,/player/?m=playerinfo&p_no=13056,13056
2023,두산,1,양의지,23  C,6.10,5.01,1.09,129,510,502,439,56,134,23,0,17,208,68,8,0,57,11,8,56,20,0,3,0.305,0.396,0.474,0.870,0.051,146.4,/player/?m=playerinfo&p_no=10165,10165
2023,두산,2,정수빈,23  CF,4.87,4.06,0.81,137,583,571,498,75,143,14,11,2,185,33,39,8,64,7,1,63,2,12,2,0.287,0.375,0.371,0.746,0.016,117.4,/player/?m=playerinfo&p_no=10195,10195
2023,두산,3,양석환,23  1B,3.33,3.63,-0.30,140,582,579,524,73,147,28,0,21,238,89,4,0,41,6,3,133,9,0,11,0.281,0.333,0.454,0.787,0.016,117.5,/player/?m=playerinfo&p_no=11213,11213
2023,두산,4,로하스,23  LF,2.41,4.12,-1.71,122,464,463,403,52,102,24,4,19,191,65,0,1,55,3,2,68,5,0,3,0.253,0.345,0.474,0.819,0.043,140.5,/player/?m=playerinfo&p_no=15539,15539
2023,두산,5,허경민,23  3B,2.35,1.56,0.79,130,475,472,429,44,115,23,1,7,161,48,9,3,35,6,3,26,6,0,5,0.268,0.328,0.375,0.703,-0.017,89.7,/player/?m=playerinfo&p_no=10184,10184
2023,두산,6,강승호,23  2B,1.98,1.88,0.09,127,459,455,419,51,111,18,6,7,162,59,13,6,27,6,0,110,12,4,3,0.265,0.316,0.387,0.703,-0.007,98.5,/player/?m=playerinfo&p_no=11087,11087
2023,두산,7,김재환,23  DH,0.48,1.65,-1.17,132,484,481,405,40,89,15,0,10,134,46,3,1,72,5,4,100,8,0,2,0.220,0.343,0.331,0.674,-0.012,93.9,/player/?m=playerinfo&p_no=10643,10643
2023,한화,1,노시환,23  3B,6.82,6.32,0.51,131,595,590,514,85,153,30,1,31,278,101,2,1,74,4,5,118,13,0,3,0.298,0.388,0.541,0.929,0.058,152.7,/player/?m=playerinfo&p_no=14125,14125
2023,한화,2,최재훈,23  C,3.90,2.14,1.76,125,417,407,327,23,81,12,0,1,96,33,1,1,56,23,1,48,9,9,2,0.248,0.392,0.294,0.686,0.005,107.9,/player/?m=playerinfo&p_no=10170,10170
2023,한화,3,이진영,23  RF,3.60,2.79,0.81,121,422,418,358,57,89,22,0,10,141,50,5,0,53,2,0,127,4,4,5,0.249,0.344,0.394,0.738,0.016,117.5,/player/?m=playerinfo&p_no=12539,12539
2023,한화,4,채은성,23  1B,2.36,4.24,-1.88,137,596,593,521,71,137,17,0,23,223,84,0,0,52,20,8,102,16,0,3,0.263,0.351,0.428,0.779,0.024,124.6,/player/?m=playerinfo&p_no=11215,11215
2023,한화,5,이도윤,23  SS,2.27,0.56,1.70,106,346,331,309,36,78,13,2,1,98,13,11,3,18,4,1,55,6,15,0,0.252,0.302,0.317,0.619,-0.038,73.3,/player/?m=playerinfo&p_no=11414,11414
2023,한화,6,문현빈,23  CF,1.87,1.77,0.10,137,481,470,428,47,114,22,2,5,155,49,5,1,33,6,2,84,7,9,5,0.266,0.324,0.362,0.686,-0.011,94.5,/player/?m=playerinfo&p_no=15422,15422
2023,한화,7,정은원,23  2B,1.03,0.57,0.45,122,459,453,388,50,86,12,0,2,104,30,6,3,62,3,1,73,4,5,1,0.222,0.333,0.268,0.601,-0.037,72.8,/player/?m=playerinfo&p_no=13137,13137
2023,한화,8,김인환,23  1B,0.23,0.48,-0.25,112,365,365,325,34,73,16,0,7,110,42,1,0,35,2,2,91,4,0,3,0.225,0.301,0.338,0.639,-0.034,74.9,/player/?m=playerinfo&p_no=12589,12589
2023,SK_SSG,1,최정,23  3B,4.85,5.76,-0.91,128,552,547,471,94,140,31,0,29,258,87,7,3,59,15,6,87,12,1,6,0.297,0.388,0.548,0.936,0.057,151.6,/player/?m=playerinfo&p_no=10106,10106
2023,SK_SSG,2,박성한,23  SS,4.36,2.24,2.13,128,529,521,459,53,122,19,0,9,168,47,4,1,58,1,1,56,7,7,4,0.266,0.347,0.366,0.713,-0.005,99.8,/player/?m=playerinfo&p_no=12922,12922
