Year,Team,Rank,Name,Pos,WAR,oWAR,dWAR,G,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,url,player_id
2023,SK_SSG,3,에레디아,23  LF,4.11,4.45,-0.35,122,523,519,473,76,153,29,0,12,218,76,12,8,39,9,4,75,13,1,1,0.323,0.385,0.461,0.846,0.040,138.1,/player/?m=playerinfo&p_no=15530,15530
2023,SK_SSG,4,김민식,23  C,1.70,0.24,1.46,122,318,300,266,28,58,9,1,5,84,34,0,0,31,2,1,57,6,17,2,0.218,0.302,0.316,0.618,-0.043,69.4,/player/?m=playerinfo&p_no=10707,10707
2023,SK_SSG,5,김성현,23  2B,1.55,0.91,0.64,112,354,341,310,35,83,14,0,1,100,27,4,1,29,0,1,36,6,13,2,0.268,0.328,0.323,0.651,-0.024,84.1,/player/?m=playerinfo&p_no=10636,10636
2023,SK_SSG,6,최지훈,23  CF,1.55,1.67,-0.12,117,503,495,462,65,124,19,8,2,165,30,21,2,29,3,0,50,3,8,1,0.268,0.315,0.357,0.672,-0.021,86.8,/player/?m=playerinfo&p_no=14587,14587
2023,SK_SSG,7,추신수,23  DH,1.46,2.81,-1.36,112,462,462,382,65,97,17,1,12,152,41,6,4,65,13,1,79,8,0,2,0.254,0.379,0.398,0.777,0.012,113.9,/player/?m=playerinfo&p_no=14888,14888
2023,SK_SSG,8,최주환,23  2B,1.04,1.77,-0.73,134,478,474,426,48,100,24,0,20,184,63,0,0,44,4,4,94,6,1,3,0.235,0.310,0.432,0.742,-0.009,96.2,/player/?m=playerinfo&p_no=10182,10182
2023,SK_SSG,9,한유섬,23  RF,0.35,1.80,-1.45,109,388,386,333,29,91,15,2,7,131,55,2,1,34,12,1,81,3,2,7,0.273,0.355,0.393,0.748,0.002,105.6,/player/?m=playerinfo&p_no=10815,10815
2023,넥센_키움,1,김혜성,23  2B,6.98,6.17,0.80,137,621,619,556,104,186,29,6,7,248,57,25,3,57,3,3,77,6,0,5,0.335,0.396,0.446,0.842,0.046,142.6,/player/?m=playerinfo&p_no=12905,12905
2023,넥센_키움,2,이정후,23  CF,5.18,3.62,1.56,86,387,384,330,50,105,23,2,6,150,45,6,3,49,3,7,23,1,0,5,0.318,0.406,0.455,0.861,0.043,140.5,/player/?m=playerinfo&p_no=12906,12906
2023,넥센_키움,3,송성문,23  3B,1.95,1.55,0.40,104,438,431,388,43,102,16,3,5,139,60,1,0,39,0,5,38,9,4,7,0.263,0.325,0.358,0.683,-0.013,92.9,/player/?m=playerinfo&p_no=11376,11376
2023,넥센_키움,4,김휘집,23  SS,1.12,2.07,-0.95,110,435,429,369,46,92,22,0,8,138,51,0,0,48,5,0,97,8,6,7,0.249,0.338,0.374,0.712,0.000,104.1,/player/?m=playerinfo&p_no=14785,14785
2023,넥센_키움,5,이형종,23  RF,-0.21,0.91,-1.12,99,374,370,316,35,68,22,1,3,101,37,0,0,39,14,2,78,11,3,2,0.215,0.326,0.320,0.646,-0.022,85.5,/player/?m=playerinfo&p_no=12516,12516
2023,NC,1,박민우,23  2B,5.25,3.97,1.28,124,509,501,452,76,143,20,7,2,183,46,26,7,40,9,3,57,13,5,3,0.316,0.381,0.405,0.786,0.025,124.7,/player/?m=playerinfo&p_no=11137,11137
2023,NC,2,손아섭,23  DH,4.62,5.44,-0.82,140,609,608,551,97,187,36,3,5,244,65,14,3,50,2,2,67,10,1,5,0.339,0.393,0.443,0.836,0.039,137.5,/player/?m=playerinfo&p_no=10261,10261
2023,NC,3,박건우,23  RF,3.92,5.03,-1.10,130,533,532,458,70,146,34,2,12,220,85,7,5,56,9,0,71,14,1,9,0.319,0.397,0.480,0.877,0.048,144.9,/player/?m=playerinfo&p_no=10189,10189
2023,NC,4,마틴,23  CF,3.28,3.40,-0.13,118,503,502,435,55,123,20,2,17,198,90,15,3,57,1,2,107,8,0,10,0.283,0.360,0.455,0.815,0.016,117.8,/player/?m=playerinfo&p_no=15537,15537
2023,NC,5,서호철,23  3B,2.85,1.75,1.10,114,435,429,397,50,114,17,3,5,152,41,4,5,20,8,0,51,9,6,4,0.287,0.331,0.383,0.714,-0.005,100.1,/player/?m=playerinfo&p_no=14220,14220
2023,NC,6,김주원,23  SS,2.22,1.42,0.80,127,474,466,403,56,94,9,2,10,137,54,15,3,44,15,1,106,6,8,4,0.233,0.328,0.340,0.668,-0.022,85.4,/player/?m=playerinfo&p_no=14765,14765
2023,NC,7,권희동,23  LF,2.18,2.79,-0.61,96,373,369,309,33,88,16,0,7,125,63,2,0,49,6,0,50,4,4,5,0.285,0.388,0.405,0.793,0.030,128.9,/player/?m=playerinfo&p_no=11172,11172
2023,KT,1,알포드,23  LF,4.82,4.08,0.74,133,547,546,491,83,142,31,3,15,224,70,17,4,47,6,1,140,6,0,3,0.289,0.356,0.456,0.812,0.022,122.8,/player/?m=playerinfo&p_no=15144,15144
2023,KT,2,박병호,23  1B,4.15,3.61,0.54,132,493,493,431,53,122,15,0,18,191,87,2,0,46,8,2,114,9,0,8,0.283,0.357,0.443,0.800,0.028,127.7,/player/?m=playerinfo&p_no=10470,10470
2023,KT,3,김민혁,23  RF,3.85,2.68,1.17,113,448,441,397,68,118,20,3,3,153,41,11,4,36,3,0,48,4,7,5,0.297,0.356,0.385,0.741,0.011,112.9,/player/?m=playerinfo&p_no=11339,11339
2023,KT,4,장성우,23  C,3.43,2.37,1.07,131,464,460,410,37,118,22,0,11,173,65,1,1,42,2,1,70,12,3,7,0.288,0.351,0.422,0.773,0.006,109.0,/player/?m=playerinfo&p_no=10235,10235
2023,KT,5,황재균,23  3B,3.24,3.00,0.25,109,457,454,407,62,120,26,2,6,168,49,3,3,45,1,1,64,15,3,1,0.295,0.366,0.413,0.779,0.018,119.1,/player/?m=playerinfo&p_no=10407,10407
2023,KT,6,김상수,23  SS,2.53,2.14,0.39,129,512,504,443,58,120,19,1,3,150,56,5,6,55,3,0,68,9,8,3,0.271,0.353,0.339,0.692,-0.004,100.7,/player/?m=playerinfo&p_no=10320,10320
2023,KT,7,배정대,23  CF,1.82,1.69,0.14,97,361,356,311,48,86,16,0,2,108,38,13,3,38,3,1,76,2,4,5,0.277,0.356,0.347,0.703,-0.007,98.6,/player/?m=playerinfo&p_no=11212,11212
2023,KT,8,문상철,23  DH,0.11,0.97,-0.86,112,330,328,304,30,79,20,0,9,126,46,3,1,16,3,1,81,4,1,6,0.260,0.298,0.414,0.712,-0.018,89.1,/player/?m=playerinfo&p_no=11333,11333
2024,삼성,1,구자욱,24  LF,3.12,2.87,0.25,79,348,347,312,49,97,24,1,16,171,60,5,4,26,8,1,48,3,0,2,0.311,0.376,0.548,0.924,0.042,130.6,/player/?m=playerinfo&p_no=10892,10892
2024,삼성,2,김지찬,24  CF,2.73,1.66,1.07,80,308,301,263,50,78,9,0,3,96,21,23,1,29,8,0,21,3,7,1,0.297,0.382,0.365,0.747,-0.002,98.2,/player/?m=playerinfo&p_no=14618,14618
2024,삼성,3,김영웅,24  SS,2.71,1.61,1.10,79,332,331,294,43,78,11,3,17,146,46,8,1,33,2,0,95,2,1,2,0.265,0.341,0.497,0.838,0.003,101.7,/player/?m=playerinfo&p_no=15035,15035
2024,삼성,4,이재현,24  SS,1.98,1.16,0.82,51,212,211,189,31,56,11,0,7,88,28,1,0,22,0,1,36,2,0,1,0.296,0.368,0.466,0.834,0.015,110.4,/player/?m=playerinfo&p_no=15034,15034
2024,삼성,5,이성규,24  RF,1.82,0.85,0.98,77,207,203,178,29,44,5,0,12,85,33,8,1,14,9,0,58,2,4,2,0.247,0.330,0.478,0.808,-0.006,94.8,/player/?m=playerinfo&p_no=12562,12562
2024,삼성,6,맥키넌,24  1B,1.15,1.30,-0.16,69,303,301,262,28,77,12,0,4,101,35,1,0,38,1,3,31,6,0,2,0.294,0.383,0.385,0.768,0.003,101.9,/player/?m=playerinfo&p_no=15862,15862
2024,삼성,7,강민호,24  C,0.77,0.62,0.15,79,237,236,204,22,54,7,1,4,75,29,1,0,24,5,1,27,9,0,4,0.265,0.350,0.368,0.718,-0.015,88.0,/player/?m=playerinfo&p_no=10232,10232
2024,KIA,1,김도영,24  3B,5.01,4.62,0.39,78,352,349,310,75,105,12,4,21,188,58,24,3,34,3,2,61,2,1,4,0.339,0.405,0.606,1.011,0.080,159.0,/player/?m=playerinfo&p_no=15056,15056
2024,KIA,2,박찬호,24  SS,1.64,0.60,1.03,72,319,315,292,44,88,13,0,2,107,29,13,8,19,1,1,27,5,4,3,0.301,0.343,0.366,0.709,-0.018,85.7,/player/?m=playerinfo&p_no=11261,11261
2024,KIA,3,최형우,24  DH,1.63,2.49,-0.86,74,325,325,287,47,82,18,1,15,147,71,0,1,33,3,3,54,1,0,2,0.286,0.363,0.512,0.875,0.038,128.1,/player/?m=playerinfo&p_no=10344,10344
2024,KIA,4,김선빈,24  2B,1.38,1.40,-0.02,60,235,232,203,27,62,7,0,5,84,26,3,0,25,4,0,22,9,2,0,0.305,0.392,0.414,0.806,0.015,110.8,/player/?m=playerinfo&p_no=10008,10008
2024,KIA,5,한준수,24  C,1.18,0.72,0.45,63,180,180,160,19,49,11,0,3,69,25,0,0,14,2,0,31,3,0,4,0.306,0.361,0.431,0.792,0.009,106.2,/player/?m=playerinfo&p_no=13113,13113
2024,KIA,6,소크라테스,24  LF,1.14,2.34,-1.20,80,339,338,308,48,89,14,1,16,153,55,4,1,26,3,2,53,5,0,2,0.289,0.348,0.497,0.845,0.030,122.0,/player/?m=playerinfo&p_no=14996,14996
2024,KIA,7,최원준,24  CF,0.86,1.04,-0.18,76,278,276,251,40,70,13,3,4,101,30,14,6,23,2,0,41,6,2,0,0.279,0.344,0.402,0.746,-0.003,96.8,/player/?m=playerinfo&p_no=12534,12534
2024,KIA,8,이우성,24  1B,0.71,2.20,-1.49,75,314,314,278,47,88,11,1,8,125,46,6,1,33,2,0,59,11,0,1,0.317,0.392,0.450,0.842,0.026,119.2,/player/?m=playerinfo&p_no=11099,11099
2024,KIA,9,나성범,24  RF,0.32,0.96,-0.64,49,213,211,187,21,50,9,1,9,88,35,0,0,25,0,1,48,5,0,0,0.267,0.354,0.471,0.825,0.005,103.1,/player/?m=playerinfo&p_no=11162,11162
2024,롯데,1,황성빈,24  CF,2.35,2.14,0.21,63,199,198,180,54,64,4,4,4,88,16,32,4,17,0,0,23,2,1,1,0.356,0.409,0.489,0.898,0.043,131.6,/player/?m=playerinfo&p_no=14642,14642
2024,롯데,2,레이예스,24  RF,2.32,3.03,-0.71,78,337,337,307,42,107,22,2,7,154,67,4,0,22,1,0,45,9,0,7,0.349,0.386,0.502,0.888,0.047,134.6,/player/?m=playerinfo&p_no=16106,16106
2024,롯데,3,고승민,24  2B,2.09,1.96,0.13,56,244,244,215,40,68,13,2,6,103,43,4,2,24,1,0,41,3,0,4,0.316,0.381,0.479,0.860,0.035,125.8,/player/?m=playerinfo&p_no=14160,14160
2024,롯데,4,윤동희,24  CF,1.69,1.95,-0.26,75,324,322,282,61,85,19,3,5,125,39,5,2,36,1,0,50,3,2,3,0.301,0.379,0.443,0.822,0.019,113.3,/player/?m=playerinfo&p_no=15048,15048
2024,롯데,5,손호영,24  3B,1.49,1.92,-0.43,46,187,185,174,31,57,12,2,8,97,37,6,4,8,3,1,30,2,1,1,0.328,0.366,0.557,0.923,0.064,146.6,/player/?m=playerinfo&p_no=14590,14590
2024,롯데,6,전준우,24  DH,0.99,1.60,-0.61,43,190,190,170,22,51,12,1,7,86,33,3,1,17,2,0,29,5,0,1,0.300,0.368,0.506,0.874,0.043,131.5,/player/?m=playerinfo&p_no=10266,10266
2024,롯데,7,나승엽,24  1B,0.70,1.42,-0.72,55,217,217,188,27,58,20,3,1,87,25,0,0,25,1,0,39,2,0,3,0.309,0.387,0.463,0.850,0.024,117.6,/player/?m=playerinfo&p_no=14797,14797
2024,롯데,8,정훈,24  1B,0.47,0.70,-0.23,54,194,194,174,18,44,11,0,7,76,26,1,1,18,0,0,36,1,0,2,0.253,0.320,0.437,0.757,-0.009,92.7,/player/?m=playerinfo&p_no=10253,10253
2024,롯데,9,박승욱,24  SS,-0.01,0.49,-0.50,76,229,226,203,30,56,11,1,4,81,27,1,4,18,5,1,58,3,2,1,0.276,0.348,0.399,0.747,-0.012,90.4,/player/?m=playerinfo&p_no=10804,10804
2024,LG,1,박동원,24  C,3.46,2.50,0.96,73,274,272,229,35,64,12,0,13,115,47,1,0,39,0,2,60,7,1,5,0.279,0.377,0.502,0.879,0.051,137.6,/player/?m=playerinfo&p_no=10387,10387
2024,LG,2,홍창기,24  RF,3.20,2.86,0.34,79,360,359,290,55,92,4,3,4,114,41,8,9,60,7,2,51,7,1,2,0.317,0.443,0.393,0.836,0.043,131.3,/player/?m=playerinfo&p_no=12546,12546
2024,LG,3,문성주,24  LF,2.75,2.35,0.40,75,298,297,248,41,82,16,2,0,102,43,13,7,44,2,0,31,2,1,3,0.331,0.431,0.411,0.842,0.039,128.6,/player/?m=playerinfo&p_no=13112,13112
2024,LG,4,오스틴,24  1B,2.53,3.16,-0.62,82,357,354,306,51,92,19,2,17,166,69,11,5,38,3,5,58,3,0,10,0.301,0.373,0.542,0.915,0.055,140.3,/player/?m=playerinfo&p_no=15532,15532
2024,LG,5,오지환,24  SS,1.33,0.80,0.52,54,198,197,168,31,40,16,1,2,64,16,11,3,27,2,0,58,2,1,0,0.238,0.350,0.381,0.731,-0.001,98.5,/player/?m=playerinfo&p_no=10475,10475
2024,LG,6,구본혁,24  SS,1.10,0.31,0.78,75,225,224,198,29,53,8,0,2,67,31,3,4,22,1,0,25,4,1,3,0.268,0.339,0.338,0.677,-0.026,79.8,/player/?m=playerinfo&p_no=14140,14140
2024,LG,7,박해민,24  CF,1.10,0.40,0.69,83,327,323,285,43,77,7,5,1,97,34,26,7,24,7,0,60,2,4,7,0.270,0.334,0.340,0.674,-0.038,71.0,/player/?m=playerinfo&p_no=11190,11190
2024,LG,8,문보경,24  3B,0.98,1.99,-1.00,83,329,326,280,38,80,16,1,10,128,45,4,5,38,0,3,59,8,1,10,0.286,0.360,0.457,0.817,0.022,115.7,/player/?m=playerinfo&p_no=14137,14137
2024,LG,9,신민재,24  2B,0.88,0.95,-0.07,81,281,275,234,43,63,7,1,0,72,27,25,5,37,1,0,31,5,6,3,0.269,0.367,0.308,0.675,-0.024,81.8,/player/?m=playerinfo&p_no=13056,13056
2024,LG,10,김현수,24  DH,0.52,1.46,-0.93,79,343,343,307,39,90,15,2,7,130,44,2,1,29,2,1,45,7,0,5,0.293,0.353,0.423,0.776,0.002,100.6,/player/?m=playerinfo&p_no=10187,10187
2024,두산,1,허경민,24  3B,2.95,2.71,0.24,69,281,281,247,44,86,17,0,5,118,38,2,0,18,11,0,17,6,0,5,0.348,0.409,0.478,0.887,0.054,139.8,/player/?m=playerinfo&p_no=10184,10184
2024,두산,2,강승호,24  2B,2.43,1.73,0.70,85,343,339,319,46,91,21,6,13,163,51,12,3,18,2,3,99,3,1,3,0.285,0.325,0.511,0.836,0.007,104.6,/player/?m=playerinfo&p_no=11087,11087
2024,두산,3,양의지,24  C,2.32,2.26,0.06,73,305,303,276,33,94,12,0,9,133,62,2,0,18,5,2,27,8,0,6,0.341,0.384,0.482,0.866,0.035,125.1,/player/?m=playerinfo&p_no=10165,10165
2024,두산,4,라모스,24  RF,2.06,2.69,-0.63,69,299,298,265,34,82,16,3,8,128,45,3,3,25,2,0,46,3,1,6,0.309,0.366,0.483,0.849,0.053,139.3,/player/?m=playerinfo&p_no=15000,15000
2024,두산,5,정수빈,24  CF,1.84,1.63,0.21,79,339,333,286,57,81,9,3,3,105,23,31,4,36,5,1,35,5,6,6,0.283,0.366,0.367,0.733,-0.006,94.7,/player/?m=playerinfo&p_no=10195,10195
2024,두산,6,김재환,24  DH,1.09,2.00,-0.91,80,327,324,279,41,76,17,0,16,141,57,0,1,36,4,3,101,6,0,8,0.272,0.355,0.505,0.860,0.023,116.1,/player/?m=playerinfo&p_no=10643,10643
2024,두산,7,조수행,24  LF,1.01,0.52,0.50,78,232,224,200,40,54,2,2,0,60,15,39,5,21,0,1,27,2,8,3,0.270,0.335,0.300,0.635,-0.043,68.0,/player/?m=playerinfo&p_no=12524,12524
2024,두산,8,양석환,24  1B,0.60,1.72,-1.11,84,343,343,309,46,75,16,0,18,145,58,4,3,29,3,0,72,13,0,2,0.243,0.312,0.469,0.781,0.010,106.6,/player/?m=playerinfo&p_no=11213,11213
2024,한화,1,페라자,24  RF,2.64,3.02,-0.38,62,274,272,237,46,75,17,0,16,140,46,7,4,34,1,3,63,4,0,2,0.316,0.401,0.591,0.992,0.079,158.2,/player/?m=playerinfo&p_no=16121,16121
2024,한화,2,노시환,24  3B,2.08,1.79,0.29,79,354,350,319,52,86,10,1,18,152,60,4,0,32,3,7,75,5,0,0,0.270,0.342,0.476,0.818,0.008,105.5,/player/?m=playerinfo&p_no=14125,14125
2024,한화,3,최재훈,24  C,1.63,1.17,0.46,62,203,199,157,24,44,9,0,1,56,19,0,0,23,15,0,30,5,4,4,0.280,0.412,0.357,0.769,0.019,113.6,/player/?m=playerinfo&p_no=10170,10170
2024,한화,4,최인호,24  LF,1.51,1.15,0.36,70,211,207,179,30,48,11,2,1,66,16,2,0,23,3,0,30,2,4,2,0.268,0.357,0.369,0.726,0.014,109.3,/player/?m=playerinfo&p_no=14707,14707
2024,한화,5,이도윤,24  SS,1.08,0.25,0.83,73,202,200,177,27,49,3,2,0,56,22,5,3,18,2,0,27,2,2,3,0.277,0.345,0.316,0.661,-0.027,79.3,/player/?m=playerinfo&p_no=11414,11414
2024,한화,6,황영묵,24  2B,0.88,0.76,0.12,61,201,200,184,27,57,7,1,3,75,24,3,5,13,2,0,25,3,1,1,0.310,0.360,0.408,0.768,0.004,102.0,/player/?m=playerinfo&p_no=16110,16110
2024,한화,7,김태연,24  1B,0.66,1.59,-0.94,66,245,243,209,32,62,13,0,8,99,39,3,2,29,3,0,42,3,2,2,0.297,0.387,0.474,0.861,0.029,120.7,/player/?m=playerinfo&p_no=12585,12585
2024,한화,8,안치홍,24  DH,0.28,1.30,-1.02,79,338,338,296,42,80,12,0,8,116,35,3,1,34,5,0,52,4,0,3,0.270,0.352,0.392,0.744,-0.002,97.8,/player/?m=playerinfo&p_no=10014,10014
2024,한화,9,채은성,24  RF,-0.20,0.11,-0.31,61,251,251,227,25,55,11,0,6,84,38,1,1,20,2,1,47,4,0,2,0.242,0.307,0.370,0.677,-0.034,73.6,/player/?m=playerinfo&p_no=11215,11215
2024,한화,10,문현빈,24  2B,-0.43,0.16,-0.59,60,180,179,163,21,43,7,2,4,66,24,2,4,15,0,0,39,7,1,1,0.264,0.324,0.405,0.729,-0.032,75.8,/player/?m=playerinfo&p_no=15422,15422
2024,SK_SSG,1,최정,24  3B,2.39,2.99,-0.59,71,298,298,249,45,71,15,1,21,151,66,5,0,33,11,1,56,8,0,5,0.285,0.386,0.606,0.992,0.059,143.9,/player/?m=playerinfo&p_no=10106,10106
2024,SK_SSG,2,에레디아,24  LF,2.17,2.58,-0.41,77,334,331,305,43,110,15,1,9,154,62,3,3,15,8,3,41,6,0,6,0.361,0.398,0.505,0.903,0.040,129.2,/player/?m=playerinfo&p_no=15530,15530
2024,SK_SSG,3,박성한,24  SS,2.08,1.35,0.73,80,344,339,300,49,89,15,0,5,119,38,8,2,38,1,3,42,6,3,2,0.297,0.375,0.397,0.772,-0.001,98.6,/player/?m=playerinfo&p_no=12922,12922
2024,SK_SSG,4,이지영,24  C,1.34,0.24,1.10,65,232,230,214,26,60,4,1,2,72,24,5,1,10,4,0,22,5,2,2,0.280,0.322,0.336,0.658,-0.034,73.7,/player/?m=playerinfo&p_no=10312,10312
2024,SK_SSG,5,최지훈,24  CF,1.05,1.62,-0.56,82,369,365,321,58,85,15,4,6,126,32,25,5,42,1,0,53,5,4,1,0.265,0.351,0.393,0.744,-0.004,96.5,/player/?m=playerinfo&p_no=14587,14587
2024,SK_SSG,6,고명준,24  1B,0.76,0.38,0.39,76,268,268,251,24,66,10,0,9,103,35,1,4,16,1,0,68,3,0,0,0.263,0.310,0.410,0.720,-0.021,83.9,/player/?m=playerinfo&p_no=14807,14807
2024,SK_SSG,7,한유섬,24  RF,0.10,0.73,-0.63,73,283,280,245,36,57,14,0,14,113,50,0,1,28,7,3,85,1,0,3,0.233,0.325,0.461,0.786,-0.020,84.4,/player/?m=playerinfo&p_no=10815,10815
2024,SK_SSG,8,하재훈,24  RF,-2.00,0.06,-2.06,62,183,183,170,19,44,11,0,4,67,21,6,0,7,1,0,51,4,0,5,0.259,0.284,0.394,0.678,-0.047,63.7,/player/?m=playerinfo&p_no=14147,14147
2024,넥센_키움,1,김혜성,24  2B,4.77,3.62,1.15,70,318,317,281,54,98,17,3,10,151,46,19,4,30,4,1,28,4,0,3,0.349,0.415,0.537,0.952,0.066,148.5,/player/?m=playerinfo&p_no=12905,12905
2024,넥센_키움,2,송성문,24  3B,4.12,3.06,1.06,76,304,304,263,39,91,12,2,9,134,54,4,0,33,1,0,32,2,0,7,0.346,0.411,0.510,0.921,0.056,141.4,/player/?m=playerinfo&p_no=11376,11376
2024,넥센_키움,3,도슨,24  LF,3.82,4.22,-0.40,74,337,337,302,61,111,28,2,10,173,44,2,2,30,4,0,42,7,0,1,0.368,0.430,0.573,1.003,0.087,164.6,/player/?m=playerinfo&p_no=15652,15652
2024,넥센_키움,4,이용규,24  LF,1.17,1.10,0.07,44,174,171,141,18,42,3,1,1,50,9,2,1,24,5,0,26,3,3,1,0.298,0.415,0.355,0.770,0.023,116.1,/player/?m=playerinfo&p_no=10035,10035
2024,넥센_키움,5,이주형,24  RF,1.15,1.25,-0.10,49,228,227,200,41,56,8,1,7,87,29,0,0,23,4,1,53,1,0,1,0.280,0.364,0.435,0.799,0.012,108.5,/player/?m=playerinfo&p_no=14591,14591
2024,넥센_키움,6,김휘집,24  SS,0.17,0.04,0.14,51,196,193,174,24,40,9,1,5,66,25,0,0,15,3,1,49,9,2,2,0.230,0.299,0.379,0.678,-0.036,72.6,/player/?m=playerinfo&p_no=14785,14785
2024,넥센_키움,7,김재현,24  C,-0.04,-0.38,0.34,65,203,197,181,21,46,9,0,0,55,23,0,0,6,7,0,40,5,6,3,0.254,0.299,0.304,0.603,-0.064,52.5,/player/?m=playerinfo&p_no=10870,10870
2024,넥센_키움,8,최주환,24  1B,-1.11,-0.88,-0.23,68,281,281,253,24,56,11,0,6,85,40,0,1,19,3,1,51,8,0,6,0.221,0.278,0.336,0.614,-0.070,47.1,/player/?m=playerinfo&p_no=10182,10182
2024,NC,1,박민우,24  2B,3.92,2.86,1.07,64,295,288,248,40,83,15,2,4,114,20,22,5,35,8,4,43,3,3,1,0.335,0.432,0.460,0.892,0.056,140.7,/player/?m=playerinfo&p_no=11137,11137
2024,NC,2,박건우,24  RF,2.37,3.22,-0.84,75,308,306,274,48,97,21,1,8,144,40,3,0,30,2,3,47,6,0,2,0.354,0.419,0.526,0.945,0.065,147.5,/player/?m=playerinfo&p_no=10189,10189
2024,NC,3,권희동,24  LF,2.22,1.75,0.47,77,318,318,258,36,71,12,1,3,94,39,2,0,50,7,1,45,6,0,3,0.275,0.403,0.364,0.767,0.015,110.5,/player/?m=playerinfo&p_no=11172,11172
2024,NC,4,김주원,24  SS,2.04,0.10,1.93,75,251,244,207,29,41,6,1,5,64,28,8,2,25,11,1,62,1,7,1,0.198,0.316,0.309,0.625,-0.041,69.6,/player/?m=playerinfo&p_no=14765,14765
2024,NC,5,데이비슨,24  1B,1.60,2.51,-0.90,72,317,317,276,49,77,10,0,25,162,62,0,1,24,12,2,83,5,0,5,0.279,0.356,0.587,0.943,0.047,134.4,/player/?m=playerinfo&p_no=16066,16066
2024,NC,6,손아섭,24  DH,1.10,0.95,0.16,77,344,342,322,45,95,16,0,7,132,50,6,2,16,0,0,59,1,2,4,0.295,0.325,0.410,0.735,-0.015,88.2,/player/?m=playerinfo&p_no=10261,10261
2024,NC,7,서호철,24  3B,1.03,1.23,-0.21,79,320,319,280,37,83,10,1,3,104,37,1,3,26,11,0,60,10,1,2,0.296,0.376,0.371,0.747,0.002,100.5,/player/?m=playerinfo&p_no=14220,14220
2024,NC,8,김형준,24  C,0.91,0.24,0.67,68,263,258,217,26,46,8,0,12,90,34,0,0,36,2,0,90,4,5,3,0.212,0.326,0.415,0.741,-0.028,78.8,/player/?m=playerinfo&p_no=13081,13081
2024,NC,9,김성욱,24  CF,0.28,0.29,-0.01,78,255,254,219,36,43,6,2,9,80,35,8,2,21,13,0,48,5,1,1,0.196,0.303,0.365,0.668,-0.036,72.7,/player/?m=playerinfo&p_no=11153,11153
2024,KT,1,로하스,24  LF,4.88,4.78,0.10,82,381,379,320,62,102,21,0,21,186,68,0,1,55,5,3,72,5,0,1,0.319,0.425,0.581,1.006,0.089,165.6,/player/?m=playerinfo&p_no=12995,12995
2024,KT,2,강백호,24  DH,2.69,3.40,-0.71,82,364,362,327,61,101,17,0,22,184,66,5,2,34,1,3,70,3,0,2,0.309,0.374,0.563,0.937,0.053,138.9,/player/?m=playerinfo&p_no=13168,13168
2024,KT,3,장성우,24  C,2.41,1.35,1.06,76,269,269,229,26,60,10,0,9,97,44,4,0,38,0,0,48,4,0,2,0.262,0.364,0.424,0.788,0.007,104.7,/player/?m=playerinfo&p_no=10235,10235
2024,KT,4,문상철,24  1B,2.05,1.53,0.52,72,252,252,217,31,58,4,0,11,95,34,3,1,27,6,1,58,6,0,2,0.267,0.361,0.438,0.799,0.017,112.3,/player/?m=playerinfo&p_no=11333,11333
2024,KT,5,배정대,24  CF,1.05,1.20,-0.15,51,221,220,192,26,57,12,1,4,83,24,7,5,23,2,1,44,2,0,4,0.297,0.371,0.432,0.803,0.017,111.7,/player/?m=playerinfo&p_no=11212,11212
2024,KT,6,김상수,24  SS,0.83,0.47,0.36,64,230,223,202,34,52,9,1,3,72,26,2,1,17,3,0,33,7,7,1,0.257,0.323,0.356,0.679,-0.023,82.4,/player/?m=playerinfo&p_no=10320,10320
2024,KT,7,황재균,24  3B,0.61,0.40,0.21,80,306,302,277,35,72,13,0,4,97,27,4,3,23,1,0,53,5,4,1,0.260,0.318,0.350,0.668,-0.030,76.8,/player/?m=playerinfo&p_no=10407,10407
2024,KT,8,천성호,24  2B,-0.06,0.83,-0.89,60,229,228,210,38,62,8,3,1,79,17,7,0,16,1,0,37,5,1,1,0.295,0.346,0.376,0.722,-0.010,91.9,/player/?m=playerinfo&p_no=14606,14606
2024,KT,9,김민혁,24  LF,-0.19,0.34,-0.53,58,184,182,162,12,48,5,0,0,53,21,2,0,19,1,1,22,6,1,1,0.296,0.372,0.327,0.699,-0.019,85.4,/player/?m=playerinfo&p_no=11339,11339
